birthPlaceCountry,countryofResidency,deathTime,firstName,isActive,lastName,legalName,listedCompany,maritalStatus,middleName,name,nameAlias,nationality,occupation,organizationSymbol,partyId,partyType,sourceOfIncome,title,website,gender,homePhone,alternatePhone,cellPhone,primaryPhone,workPhone,alternateEmail,companyEmail,personalEmail,workEmail,isIndividual
US,US,,,1,,,,,,,,US,,,11061,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11064,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11065,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11066,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11067,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11069,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11070,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11071,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11072,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11073,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11075,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11078,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11079,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11082,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11085,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11087,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11088,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11093,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11094,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11097,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11098,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11100,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11101,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11105,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11106,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11109,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11110,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11112,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11113,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11114,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11115,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11122,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11123,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11124,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11125,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11126,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11127,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11128,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11131,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11132,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11135,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11137,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11140,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11146,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11147,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11149,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11150,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11151,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11152,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11153,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11155,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11158,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11164,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11165,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11166,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11167,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11168,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11171,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11174,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11177,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11182,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11183,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11184,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11186,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11187,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11188,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11189,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11190,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11193,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11194,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11196,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11199,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11200,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11202,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11203,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11204,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11209,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11212,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11214,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11224,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11225,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11227,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11228,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11229,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11230,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11231,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11232,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11233,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11235,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11240,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11244,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11248,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11250,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11255,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11256,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11257,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11258,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11263,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11264,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11265,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11271,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11272,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11273,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11274,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11275,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11276,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11278,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11280,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11281,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11283,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11285,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11286,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11289,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11294,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11299,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11300,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11301,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11302,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11304,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11308,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11309,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11310,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11311,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11312,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11314,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11315,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11320,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11322,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11324,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11328,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11331,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11332,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11335,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11336,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11337,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11338,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11340,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11341,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11342,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11346,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11347,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11350,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11353,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11355,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11358,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11359,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11360,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11361,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11363,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11365,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11367,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11368,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11369,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11370,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11371,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11372,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11375,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11376,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11377,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11382,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11383,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11385,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11386,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11388,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11392,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11393,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11394,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11395,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11398,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11399,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11401,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11403,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11404,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11407,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11408,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11409,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11410,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11411,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11412,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11413,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11417,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11420,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11421,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11422,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11423,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11424,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11427,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11428,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11434,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11435,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11436,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11439,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11440,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11443,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11445,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11446,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11447,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11450,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11452,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11453,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11455,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11456,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11458,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11460,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11464,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11466,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11467,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11468,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11470,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11472,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11473,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11474,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11475,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11476,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11483,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11487,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11489,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11491,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11492,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11496,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11498,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11504,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11506,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11509,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11514,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11515,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11517,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11518,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11521,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11523,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11526,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11527,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11528,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11530,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11531,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11532,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11533,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11534,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11537,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11542,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11544,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11545,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11547,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11548,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11549,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11551,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11553,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11556,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11561,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11562,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11566,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11567,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11570,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11571,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11573,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11574,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11575,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11579,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11581,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11582,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11585,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11587,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11588,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11589,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11590,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11595,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11596,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11599,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11600,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11604,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11606,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11607,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11608,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11609,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11611,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11619,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11622,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11624,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11629,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11630,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11631,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11635,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11636,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11638,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11639,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11640,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11641,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11644,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11645,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11646,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11647,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11649,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11652,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11654,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11655,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11658,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11659,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11661,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11664,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11672,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11677,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11678,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11682,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11683,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11684,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11685,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11686,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11687,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11688,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11689,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11691,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11692,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11696,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11698,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11699,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11700,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11705,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11709,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11713,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11717,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11718,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11721,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11722,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11723,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11726,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11728,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11730,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11733,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11736,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11737,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11738,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11739,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11741,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11745,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11748,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11751,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11752,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11753,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11756,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11757,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11759,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11762,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11763,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11764,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,11765,Individual,,,,,,,,,,,,,,
